"","n","date","vcrix"
"1407","1407",2018-10-04,768.8527504994
"1408","1408",2018-10-05,768.770584644338
"1409","1409",2018-10-06,769.417678814927
"1410","1410",2018-10-07,671.202227639987
"1411","1411",2018-10-08,656.341414732003
"1412","1412",2018-10-09,633.946971166856
"1413","1413",2018-10-10,597.650274560323
"1414","1414",2018-10-11,588.025796011393
"1415","1415",2018-10-12,585.9834141889
"1416","1416",2018-10-13,718.389850170601
"1417","1417",2018-10-14,708.203149656006
"1418","1418",2018-10-15,677.559113464372
"1419","1419",2018-10-16,677.468001962715
"1420","1420",2018-10-17,712.765167577695
"1421","1421",2018-10-18,711.495927394281
"1422","1422",2018-10-19,677.129281047876
"1423","1423",2018-10-20,670.473315058259
"1424","1424",2018-10-21,668.822859832013
"1425","1425",2018-10-22,628.541810451314
"1426","1426",2018-10-23,551.892711894782
"1427","1427",2018-10-24,551.26540006103
"1428","1428",2018-10-25,548.716115997743
"1429","1429",2018-10-26,516.81850193972
"1430","1430",2018-10-27,512.470969363049
"1431","1431",2018-10-28,510.417689499084
"1432","1432",2018-10-29,468.462801197815
"1433","1433",2018-10-30,464.688216279024
"1434","1434",2018-10-31,481.783021188044
"1435","1435",2018-11-01,481.783021188044
"1436","1436",2018-11-02,481.005960917685
"1437","1437",2018-11-03,471.145656445526
"1438","1438",2018-11-04,470.848756329316
"1439","1439",2018-11-05,469.093969426999
"1440","1440",2018-11-06,467.472690525579
"1441","1441",2018-11-07,471.911823920373
"1442","1442",2018-11-08,494.997955883187
"1443","1443",2018-11-09,492.383752703697
"1444","1444",2018-11-10,501.749998301005
"1445","1445",2018-11-11,502.136576573231
"1446","1446",2018-11-12,329.92275593339
"1447","1447",2018-11-13,326.682933126223
"1448","1448",2018-11-14,329.21974619161
"1449","1449",2018-11-15,333.174321421955
"1450","1450",2018-11-16,457.515108812678
"1451","1451",2018-11-17,458.657375380477
"1452","1452",2018-11-18,464.465085839244
"1453","1453",2018-11-19,456.465989742689
"1454","1454",2018-11-20,453.22085017011
"1455","1455",2018-11-21,487.398744834256
"1456","1456",2018-11-22,965.770878623709
"1457","1457",2018-11-23,976.141096981641
"1458","1458",2018-11-24,991.504612663125
"1459","1459",2018-11-25,975.577864638556
"1460","1460",2018-11-26,1056.50919031422
"1461","1461",2018-11-27,1059.47462403184
"1462","1462",2018-11-28,1055.02827944567
"1463","1463",2018-11-29,1039.30542967383
"1464","1464",2018-11-30,1142.85420838421
"1465","1465",2018-12-01,1142.85420838421
"1466","1466",2018-12-02,1133.79986907218
"1467","1467",2018-12-03,1123.88263899132
"1468","1468",2018-12-04,1116.05510109937
"1469","1469",2018-12-05,1120.66942317896
"1470","1470",2018-12-06,1122.58041953404
"1471","1471",2018-12-07,1117.32872733955
"1472","1472",2018-12-08,1130.24920259265
"1473","1473",2018-12-09,1123.8249765274
"1474","1474",2018-12-10,1124.73979043234
"1475","1475",2018-12-11,1145.99111013566
"1476","1476",2018-12-12,1132.68074675915
"1477","1477",2018-12-13,1124.36001246501
"1478","1478",2018-12-14,1132.66405508176
"1479","1479",2018-12-15,1131.67096138519
"1480","1480",2018-12-16,1079.31961084658
"1481","1481",2018-12-17,1083.09811545338
"1482","1482",2018-12-18,1092.73736731823
"1483","1483",2018-12-19,1200.08978151122
"1484","1484",2018-12-20,1234.37567761785
"1485","1485",2018-12-21,1229.21267279703
"1486","1486",2018-12-22,1051.08536171117
"1487","1487",2018-12-23,1043.1151252367
"1488","1488",2018-12-24,1024.14913265073
"1489","1489",2018-12-25,1032.38794820744
"1490","1490",2018-12-26,949.126893492709
"1491","1491",2018-12-27,996.990264667637
"1492","1492",2018-12-28,978.726760783875
"1493","1493",2018-12-29,1024.51205706854
"1494","1494",2018-12-30,1008.88433433321
"1495","1495",2018-12-31,1010.68165724321
"1496","1496",2019-01-01,1010.68165724321
"1497","1497",2019-01-02,1015.9338672277
"1498","1498",2019-01-03,1024.28154920772
"1499","1499",2019-01-04,1006.47430394863
"1500","1500",2019-01-05,1016.75997665429
"1501","1501",2019-01-06,995.808044715376
"1502","1502",2019-01-07,916.659486576254
"1503","1503",2019-01-08,929.393525856948
"1504","1504",2019-01-09,933.064542740362
"1505","1505",2019-01-10,927.575674032524
"1506","1506",2019-01-11,915.857586230652
"1507","1507",2019-01-12,1016.55841510651
"1508","1508",2019-01-13,1014.67759399885
"1509","1509",2019-01-14,1000.9663076618
"1510","1510",2019-01-15,1011.28963960654
"1511","1511",2019-01-16,1030.43294703492
"1512","1512",2019-01-17,1040.25575755659
"1513","1513",2019-01-18,993.294983700698
"1514","1514",2019-01-19,987.1088509984
"1515","1515",2019-01-20,1000.6076774885
"1516","1516",2019-01-21,905.45045857738
"1517","1517",2019-01-22,896.204261082882
"1518","1518",2019-01-23,885.711731899029
"1519","1519",2019-01-24,881.079179914177
"1520","1520",2019-01-25,861.188274684327
"1521","1521",2019-01-26,804.990030289523
"1522","1522",2019-01-27,801.04674847038
"1523","1523",2019-01-28,745.186528649165
"1524","1524",2019-01-29,638.262845793096
"1525","1525",2019-01-30,662.393814141076
"1526","1526",2019-01-31,661.499829686049
"1527","1527",2019-02-01,661.499829686049
"1528","1528",2019-02-02,647.777102088012
"1529","1529",2019-02-03,628.075819139679
"1530","1530",2019-02-04,619.441503874904
"1531","1531",2019-02-05,617.625622614474
"1532","1532",2019-02-06,618.970772549466
"1533","1533",2019-02-07,583.640085945255
"1534","1534",2019-02-08,586.852098304776
"1535","1535",2019-02-09,586.496224915587
"1536","1536",2019-02-10,675.912208477488
"1537","1537",2019-02-11,523.757532241655
"1538","1538",2019-02-12,520.184842525407
"1539","1539",2019-02-13,520.457917897313
"1540","1540",2019-02-14,493.76553065874
"1541","1541",2019-02-15,443.317980497857
"1542","1542",2019-02-16,425.473062022844
"1543","1543",2019-02-17,413.733682976674
"1544","1544",2019-02-18,406.761265606082
"1545","1545",2019-02-19,403.983918975785
"1546","1546",2019-02-20,467.583815349586
"1547","1547",2019-02-21,444.339387164506
"1548","1548",2019-02-22,452.610492684326
"1549","1549",2019-02-23,464.58259935428
"1550","1550",2019-02-24,468.643195470748
"1551","1551",2019-02-25,492.445572883233
"1552","1552",2019-02-26,670.936947948274
"1553","1553",2019-02-27,676.767237784891
"1554","1554",2019-02-28,675.316584096404
"1555","1555",2019-03-01,675.316584096404
"1556","1556",2019-03-02,673.830809084865
"1557","1557",2019-03-03,666.135901512759
"1558","1558",2019-03-04,667.259267992662
"1559","1559",2019-03-05,666.708611396508
"1560","1560",2019-03-06,680.204317188108
"1561","1561",2019-03-07,701.476181116435
"1562","1562",2019-03-08,700.617860359545
"1563","1563",2019-03-09,699.958771309794
"1564","1564",2019-03-10,692.694792278405
"1565","1565",2019-03-11,695.951786543167
"1566","1566",2019-03-12,618.585131859053
"1567","1567",2019-03-13,624.33451351022
"1568","1568",2019-03-14,625.562958529141
"1569","1569",2019-03-15,621.984570163972
"1570","1570",2019-03-16,622.403167317133
"1571","1571",2019-03-17,623.398329464444
"1572","1572",2019-03-18,625.139265966485
"1573","1573",2019-03-19,626.844045795387
"1574","1574",2019-03-20,626.619976363106
"1575","1575",2019-03-21,622.012384853495
"1576","1576",2019-03-22,576.479635838758
"1577","1577",2019-03-23,579.556151710482
"1578","1578",2019-03-24,571.356112406021
"1579","1579",2019-03-25,565.800183096489
"1580","1580",2019-03-26,563.999261469302
"1581","1581",2019-03-27,541.508944456258
"1582","1582",2019-03-28,348.666989580092
"1583","1583",2019-03-29,351.72469367377
"1584","1584",2019-03-30,342.651070840597
"1585","1585",2019-03-31,350.207443620655
"1586","1586",2019-04-01,350.207443620655
"1587","1587",2019-04-02,351.919867088304
"1588","1588",2019-04-03,351.973689716765
"1589","1589",2019-04-04,789.935146582895
"1590","1590",2019-04-05,722.561165922616
"1591","1591",2019-04-06,699.873054595779
"1592","1592",2019-04-07,699.512131592926
"1593","1593",2019-04-08,691.536165660352
"1594","1594",2019-04-09,684.323755784928
"1595","1595",2019-04-10,676.834327508787
"1596","1596",2019-04-11,690.732117196787
"1597","1597",2019-04-12,682.939054190331
"1598","1598",2019-04-13,739.989276273243
"1599","1599",2019-04-14,738.008327305558
"1600","1600",2019-04-15,737.781000841441
"1601","1601",2019-04-16,736.276568510175
"1602","1602",2019-04-17,740.403791948992
"1603","1603",2019-04-18,739.749772559006
"1604","1604",2019-04-19,737.183662334623
"1605","1605",2019-04-20,735.541803786772
"1606","1606",2019-04-21,730.793897033373
"1607","1607",2019-04-22,719.589854746968
"1608","1608",2019-04-23,718.004300953169
"1609","1609",2019-04-24,712.854755147503
"1610","1610",2019-04-25,707.927079245519
"1611","1611",2019-04-26,716.018387099121
"1612","1612",2019-04-27,735.417160960061
"1613","1613",2019-04-28,728.343979783004
"1614","1614",2019-04-29,730.506376409064
"1615","1615",2019-04-30,737.706497655805
"1616","1616",2019-05-01,737.706497655805
"1617","1617",2019-05-02,751.345749057379
"1618","1618",2019-05-03,757.23559646259
"1619","1619",2019-05-04,423.231332577185
"1620","1620",2019-05-05,469.356557748902
"1621","1621",2019-05-06,469.292180498226
"1622","1622",2019-05-07,458.658501352821
"1623","1623",2019-05-08,462.065668295218
"1624","1624",2019-05-09,460.446575598265
"1625","1625",2019-05-10,462.75571814852
"1626","1626",2019-05-11,468.99482678483
"1627","1627",2019-05-12,473.648136709015
"1628","1628",2019-05-13,657.089838332486
"1629","1629",2019-05-14,707.735835786616
"1630","1630",2019-05-15,799.863237083732
"1631","1631",2019-05-16,811.120258177847
"1632","1632",2019-05-17,803.978752869855
"1633","1633",2019-05-18,811.574418588599
"1634","1634",2019-05-19,871.990921535053
"1635","1635",2019-05-20,873.639266141332
"1636","1636",2019-05-21,964.007084232945
"1637","1637",2019-05-22,975.914297071219
"1638","1638",2019-05-23,969.780730608256
"1639","1639",2019-05-24,993.537146443848
"1640","1640",2019-05-25,992.880541688496
"1641","1641",2019-05-26,978.506343656006
"1642","1642",2019-05-27,944.064134852687
"1643","1643",2019-05-28,972.466244580934
"1644","1644",2019-05-29,974.329509080794
"1645","1645",2019-05-30,976.06176988846
"1646","1646",2019-05-31,972.22235115258
"1647","1647",2019-06-01,972.22235115258
"1648","1648",2019-06-02,974.272934837583
"1649","1649",2019-06-03,1001.43550591709
"1650","1650",2019-06-04,992.943222884369
"1651","1651",2019-06-05,1049.3059010805
"1652","1652",2019-06-06,1091.13858639798
"1653","1653",2019-06-07,1088.85371568292
"1654","1654",2019-06-08,1086.36343419518
"1655","1655",2019-06-09,1085.81251038869
"1656","1656",2019-06-10,1089.09872998479
"1657","1657",2019-06-11,1105.30000933209
"1658","1658",2019-06-12,957.969083106714
"1659","1659",2019-06-13,931.587716771965
"1660","1660",2019-06-14,849.000513168069
"1661","1661",2019-06-15,832.062501063751
"1662","1662",2019-06-16,842.086181137452
"1663","1663",2019-06-17,842.216712437333
"1664","1664",2019-06-18,787.485116756805
"1665","1665",2019-06-19,793.880863469078
"1666","1666",2019-06-20,674.087741529873
"1667","1667",2019-06-21,669.604496772522
"1668","1668",2019-06-22,679.349689664249
"1669","1669",2019-06-23,684.782933038116
"1670","1670",2019-06-24,717.786890696529
"1671","1671",2019-06-25,719.848194583041
"1672","1672",2019-06-26,722.482642760445
"1673","1673",2019-06-27,702.912296248204
"1674","1674",2019-06-28,753.007436238188
"1675","1675",2019-06-29,999.615781911989
"1676","1676",2019-06-30,1044.15976368741
"1677","1677",2019-07-01,1044.15976368741
"1678","1678",2019-07-02,1119.7321659164
"1679","1679",2019-07-03,1108.78146768124
"1680","1680",2019-07-04,1097.51441802071
"1681","1681",2019-07-05,1095.94835403683
"1682","1682",2019-07-06,1091.38489928087
"1683","1683",2019-07-07,1095.08556958492
"1684","1684",2019-07-08,1094.65407660068
"1685","1685",2019-07-09,1092.65671383663
"1686","1686",2019-07-10,1102.12371725904
"1687","1687",2019-07-11,1078.25067404271
"1688","1688",2019-07-12,1095.02747293062
"1689","1689",2019-07-13,1145.3459934861
"1690","1690",2019-07-14,1147.92131017093
"1691","1691",2019-07-15,1159.06341473543
"1692","1692",2019-07-16,1247.05658306531
"1693","1693",2019-07-17,1262.89318227452
"1694","1694",2019-07-18,1391.89971197878
"1695","1695",2019-07-19,1375.79649022901
"1696","1696",2019-07-20,1430.38801053322
"1697","1697",2019-07-21,1419.88740068587
"1698","1698",2019-07-22,1409.08643101816
"1699","1699",2019-07-23,1382.0409045884
"1700","1700",2019-07-24,1355.14559805223
"1701","1701",2019-07-25,1364.92312886022
"1702","1702",2019-07-26,1361.68804095916
"1703","1703",2019-07-27,1340.70665217097
"1704","1704",2019-07-28,1285.44022390088
"1705","1705",2019-07-29,1144.01645007362
"1706","1706",2019-07-30,1081.41924389677
"1707","1707",2019-07-31,1096.50446999047
"1708","1708",2019-08-01,1096.50446999047
"1709","1709",2019-08-02,1134.07933135814
"1710","1710",2019-08-03,1148.17272959824
"1711","1711",2019-08-04,1076.24476545319
"1712","1712",2019-08-05,1058.84839887772
"1713","1713",2019-08-06,1064.06251190606
"1714","1714",2019-08-07,1109.4578848664
"1715","1715",2019-08-08,1116.79253928249
"1716","1716",2019-08-09,1096.37139382542
"1717","1717",2019-08-10,1096.50141598046
"1718","1718",2019-08-11,1086.56051041656
"1719","1719",2019-08-12,1047.30091011396
"1720","1720",2019-08-13,1039.57078443827
"1721","1721",2019-08-14,1034.18544989664
"1722","1722",2019-08-15,919.624240306252
"1723","1723",2019-08-16,979.181153636974
"1724","1724",2019-08-17,800.663300826215
"1725","1725",2019-08-18,803.854460615664
"1726","1726",2019-08-19,703.020636059476
"1727","1727",2019-08-20,715.590997341387
"1728","1728",2019-08-21,752.927975762796
"1729","1729",2019-08-22,762.117688894194
"1730","1730",2019-08-23,796.476386399791
"1731","1731",2019-08-24,782.298625051896
"1732","1732",2019-08-25,799.539233522807
"1733","1733",2019-08-26,817.154100108235
"1734","1734",2019-08-27,817.564454651291
"1735","1735",2019-08-28,780.61577332063
"1736","1736",2019-08-29,781.6106557226
"1737","1737",2019-08-30,812.689998780132
"1738","1738",2019-08-31,815.726675154378
"1739","1739",2019-09-01,815.726675154378
"1740","1740",2019-09-02,808.253567356587
"1741","1741",2019-09-03,807.72745888246
"1742","1742",2019-09-04,841.198199071968
"1743","1743",2019-09-05,850.757372986225
"1744","1744",2019-09-06,783.024380848307
"1745","1745",2019-09-07,773.702184347927
"1746","1746",2019-09-08,754.781531834011
"1747","1747",2019-09-09,763.447964948475
"1748","1748",2019-09-10,760.345959486868
"1749","1749",2019-09-11,741.067871179445
"1750","1750",2019-09-12,734.34473094316
"1751","1751",2019-09-13,732.786770703337
"1752","1752",2019-09-14,722.197616639459
"1753","1753",2019-09-15,570.618548932092
"1754","1754",2019-09-16,565.069614516075
"1755","1755",2019-09-17,569.465156193899
"1756","1756",2019-09-18,572.119934908016
"1757","1757",2019-09-19,570.74620538842
"1758","1758",2019-09-20,523.817109507071
"1759","1759",2019-09-21,522.484000570827
"1760","1760",2019-09-22,460.327937956755
"1761","1761",2019-09-23,468.360808652434
"1762","1762",2019-09-24,447.797919072971
"1763","1763",2019-09-25,459.645523388024
"1764","1764",2019-09-26,643.915459033279
"1765","1765",2019-09-27,646.155054150896
"1766","1766",2019-09-28,662.357628495365
"1767","1767",2019-09-29,641.646032440819
"1768","1768",2019-09-30,635.323150865146
"1769","1769",2019-10-01,635.323150865146
"1770","1770",2019-10-02,649.724783201079
"1771","1771",2019-10-03,651.388044256038
"1772","1772",2019-10-04,599.403949717852
"1773","1773",2019-10-05,582.537618477284
"1774","1774",2019-10-06,584.145281434919
"1775","1775",2019-10-07,585.86688728897
"1776","1776",2019-10-08,591.955401295755
"1777","1777",2019-10-09,622.530971148686
"1778","1778",2019-10-10,623.798012464481
"1779","1779",2019-10-11,663.222570633599
"1780","1780",2019-10-12,659.191673974846
"1781","1781",2019-10-13,670.325808447242
"1782","1782",2019-10-14,661.886491609483
"1783","1783",2019-10-15,660.98990176424
"1784","1784",2019-10-16,664.94577268913
"1785","1785",2019-10-17,667.521428707354
"1786","1786",2019-10-18,670.657591402716
"1787","1787",2019-10-19,674.475427052653
"1788","1788",2019-10-20,675.956890612169
"1789","1789",2019-10-21,672.779274478031
"1790","1790",2019-10-22,694.789099503074
"1791","1791",2019-10-23,694.019732516967
"1792","1792",2019-10-24,697.034412414045
"1793","1793",2019-10-25,740.853842850424
"1794","1794",2019-10-26,594.882075585689
"1795","1795",2019-10-27,825.24776491841
"1796","1796",2019-10-28,840.876903926479
"1797","1797",2019-10-29,851.075076774247
"1798","1798",2019-10-30,864.473777541511
"1799","1799",2019-10-31,867.900578881244
"1800","1800",2019-11-01,867.900578881244
"1801","1801",2019-11-02,873.505710257037
"1802","1802",2019-11-03,872.125941899303
"1803","1803",2019-11-04,864.407326397882
"1804","1804",2019-11-05,866.133968863255
"1805","1805",2019-11-06,866.344840022241
"1806","1806",2019-11-07,853.929389229251
"1807","1807",2019-11-08,837.381530779635
"1808","1808",2019-11-09,838.859990100191
"1809","1809",2019-11-10,838.317510670285
"1810","1810",2019-11-11,836.532829446005
"1811","1811",2019-11-12,823.820203478068
"1812","1812",2019-11-13,832.09285468229
"1813","1813",2019-11-14,841.035597910189
"1814","1814",2019-11-15,842.420845263414
"1815","1815",2019-11-16,841.284237812365
"1816","1816",2019-11-17,842.988265207604
"1817","1817",2019-11-18,842.849413428012
"1818","1818",2019-11-19,842.840344064859
"1819","1819",2019-11-20,859.598823694152
"1820","1820",2019-11-21,857.800683827303
"1821","1821",2019-11-22,860.645718700851
"1822","1822",2019-11-23,891.024546676146
"1823","1823",2019-11-24,874.546563953483
"1824","1824",2019-11-25,865.775710783337
"1825","1825",2019-11-26,653.744835943867
"1826","1826",2019-11-27,571.371179753249
"1827","1827",2019-11-28,541.478004168538
"1828","1828",2019-11-29,562.162947378538
"1829","1829",2019-11-30,532.725069379243
"1830","1830",2019-12-01,532.725069379243
"1831","1831",2019-12-02,535.812862236806
"1832","1832",2019-12-03,546.490286604375
"1833","1833",2019-12-04,549.568628336906
"1834","1834",2019-12-05,554.618629341116
"1835","1835",2019-12-06,546.558035854138
"1836","1836",2019-12-07,560.560144150467
"1837","1837",2019-12-08,565.661034270007
"1838","1838",2019-12-09,567.471267807731
"1839","1839",2019-12-10,550.576145879026
"1840","1840",2019-12-11,553.155286086345
"1841","1841",2019-12-12,541.44583693614
"1842","1842",2019-12-13,536.417178735852
"1843","1843",2019-12-14,536.773979313626
"1844","1844",2019-12-15,539.516395032223
"1845","1845",2019-12-16,543.80716407121
"1846","1846",2019-12-17,544.201642146572
"1847","1847",2019-12-18,559.392652128766
"1848","1848",2019-12-19,590.011194229706
"1849","1849",2019-12-20,690.550527201108
"1850","1850",2019-12-21,698.48922208895
"1851","1851",2019-12-22,708.642357358948
"1852","1852",2019-12-23,681.362085470983
"1853","1853",2019-12-24,677.354514876377
"1854","1854",2019-12-25,690.116895622203
"1855","1855",2019-12-26,615.644709253173
"1856","1856",2019-12-27,609.021977966439
"1857","1857",2019-12-28,605.699454322641
"1858","1858",2019-12-29,579.726518040954
"1859","1859",2019-12-30,581.962387570769
"1860","1860",2019-12-31,564.354535087212
"1861","1861",2020-01-01,564.354535087212
"1862","1862",2020-01-02,560.90817451862
"1863","1863",2020-01-03,558.5923967576
"1864","1864",2020-01-04,574.417128409528
"1865","1865",2020-01-05,615.550023582957
"1866","1866",2020-01-06,609.210350844977
"1867","1867",2020-01-07,605.162427193801
"1868","1868",2020-01-08,654.166466133852
"1869","1869",2020-01-09,669.28464536007
"1870","1870",2020-01-10,663.84604396929
"1871","1871",2020-01-11,668.799635087144
"1872","1872",2020-01-12,687.488086414531
"1873","1873",2020-01-13,687.490622781958
"1874","1874",2020-01-14,689.081316486363
"1875","1875",2020-01-15,679.75088608421
"1876","1876",2020-01-16,814.302467100332
"1877","1877",2020-01-17,786.732133353831
"1878","1878",2020-01-18,741.727183212751
"1879","1879",2020-01-19,672.915578416055
"1880","1880",2020-01-20,667.416547545932
"1881","1881",2020-01-21,680.060958759704
"1882","1882",2020-01-22,674.400924759909
"1883","1883",2020-01-23,661.22667366531
"1884","1884",2020-01-24,652.298370448517
"1885","1885",2020-01-25,685.544499225848
"1886","1886",2020-01-26,684.675522909155
"1887","1887",2020-01-27,688.648935961447
"1888","1888",2020-01-28,696.174636992522
"1889","1889",2020-01-29,703.866652419889
"1890","1890",2020-01-30,718.361542081266
"1891","1891",2020-01-31,708.971655359287
"1892","1892",2020-02-01,708.971655359287
"1893","1893",2020-02-02,722.56567963173
"1894","1894",2020-02-03,698.81769528669
"1895","1895",2020-02-04,679.165717260079
"1896","1896",2020-02-05,680.430338088414
"1897","1897",2020-02-06,685.340206353266
"1898","1898",2020-02-07,679.6707631317
"1899","1899",2020-02-08,673.236667477973
"1900","1900",2020-02-09,667.843903239797
"1901","1901",2020-02-10,653.675257760748
"1902","1902",2020-02-11,644.333157624057
"1903","1903",2020-02-12,656.49187103114
"1904","1904",2020-02-13,665.934185095225
"1905","1905",2020-02-14,667.080126552567
"1906","1906",2020-02-15,510.253381435721
"1907","1907",2020-02-16,509.948082953438
"1908","1908",2020-02-17,568.462524691703
"1909","1909",2020-02-18,549.649924014454
"1910","1910",2020-02-19,555.206142258601
"1911","1911",2020-02-20,565.284187544904
"1912","1912",2020-02-21,634.594823968345
"1913","1913",2020-02-22,634.49674957778
"1914","1914",2020-02-23,632.724853204556
"1915","1915",2020-02-24,608.700030522876
"1916","1916",2020-02-25,618.913854441248
"1917","1917",2020-02-26,637.610994234133
"1918","1918",2020-02-27,652.222272874726
"1919","1919",2020-02-28,702.252843634236
"1920","1920",2020-02-29,680.724752403422
"1921","1921",2020-03-01,680.724752403422
"1922","1922",2020-03-02,676.500591194803
"1923","1923",2020-03-03,674.469455029656
"1924","1924",2020-03-04,695.715972878804
"1925","1925",2020-03-05,699.266982837457
"1926","1926",2020-03-06,699.543654123798
"1927","1927",2020-03-07,708.331977900957
"1928","1928",2020-03-08,684.823884506673
"1929","1929",2020-03-09,686.822611996141
"1930","1930",2020-03-10,787.173660002952
"1931","1931",2020-03-11,789.037831409483
"1932","1932",2020-03-12,782.009316113036
"1933","1933",2020-03-13,781.784249543533
"1934","1934",2020-03-14,2324.45801351015
"1935","1935",2020-03-15,2216.86714573874
"1936","1936",2020-03-16,2206.52267686335
"1937","1937",2020-03-17,2158.1242641467
"1938","1938",2020-03-18,2126.13573801125
"1939","1939",2020-03-19,2150.25562239988
"1940","1940",2020-03-20,2134.20388556798
"1941","1941",2020-03-21,2184.93781959885
"1942","1942",2020-03-22,2116.10226458145
"1943","1943",2020-03-23,2076.82821280443
"1944","1944",2020-03-24,2062.37726674721
"1945","1945",2020-03-25,2134.23920498027
"1946","1946",2020-03-26,2143.42493407518
"1947","1947",2020-03-27,2151.20579538816
"1948","1948",2020-03-28,2159.45856942084
"1949","1949",2020-03-29,2157.91711269695
"1950","1950",2020-03-30,2165.8469790245
"1951","1951",2020-03-31,2179.6760509549
"1952","1952",2020-04-01,2179.6760509549
"1953","1953",2020-04-02,2183.74622953358
"1954","1954",2020-04-03,2178.32449415145
"1955","1955",2020-04-04,2195.17055923183
"1956","1956",2020-04-05,2197.21006803254
"1957","1957",2020-04-06,2195.62812669648
"1958","1958",2020-04-07,2193.48738581165
"1959","1959",2020-04-08,2231.38086668854
"1960","1960",2020-04-09,2179.42931880131
"1961","1961",2020-04-10,2183.3546337343
"1962","1962",2020-04-11,2184.94326553486
"1963","1963",2020-04-12,2201.50910864357
"1964","1964",2020-04-13,1025.24856549564
"1965","1965",2020-04-14,968.109526313556
"1966","1966",2020-04-15,931.479654430029
"1967","1967",2020-04-16,923.834762137943
"1968","1968",2020-04-17,872.945300263835
"1969","1969",2020-04-18,875.460988777244
"1970","1970",2020-04-19,880.353623501392
"1971","1971",2020-04-20,748.317356668163
"1972","1972",2020-04-21,773.00598072452
"1973","1973",2020-04-22,809.705580846473
"1974","1974",2020-04-23,792.524646155101
"1975","1975",2020-04-24,736.727803854268
"1976","1976",2020-04-25,744.085417769293
"1977","1977",2020-04-26,751.48506887362
"1978","1978",2020-04-27,760.157883801846
"1979","1979",2020-04-28,738.696092141925
"1980","1980",2020-04-29,737.977158627804
"1981","1981",2020-04-30,707.650579190596
"1982","1982",2020-05-01,707.650579190596
"1983","1983",2020-05-02,817.73096275926
"1984","1984",2020-05-03,827.866262397317
"1985","1985",2020-05-04,832.476863606866
"1986","1986",2020-05-05,847.395328385674
"1987","1987",2020-05-06,865.949524132531
"1988","1988",2020-05-07,881.764587040454
"1989","1989",2020-05-08,865.331044669717
"1990","1990",2020-05-09,897.572487131936
"1991","1991",2020-05-10,919.535375063117
"1992","1992",2020-05-11,945.862782015937
"1993","1993",2020-05-12,979.544575580176
"1994","1994",2020-05-13,894.758563921337
"1995","1995",2020-05-14,890.85104855715
"1996","1996",2020-05-15,885.536446318951
"1997","1997",2020-05-16,921.461667342876
"1998","1998",2020-05-17,924.30781630246
"1999","1999",2020-05-18,900.511628043051
"2000","2000",2020-05-19,897.55488798109
"2001","2001",2020-05-20,888.273660039388
"2002","2002",2020-05-21,878.953404697976
"2003","2003",2020-05-22,869.554519832672
"2004","2004",2020-05-23,879.061624461407
"2005","2005",2020-05-24,868.484067432203
"2006","2006",2020-05-25,862.054806282515
"2007","2007",2020-05-26,876.366880334288
"2008","2008",2020-05-27,873.952873536407
"2009","2009",2020-05-28,871.938590481961
"2010","2010",2020-05-29,900.197687772162
"2011","2011",2020-05-30,898.384011634409
"2012","2012",2020-05-31,819.182235070151
"2013","2013",2020-06-01,819.182235070151
"2014","2014",2020-06-02,820.771159804335
"2015","2015",2020-06-03,861.495656758684
"2016","2016",2020-06-04,891.750430093391
"2017","2017",2020-06-05,889.97320661955
"2018","2018",2020-06-06,888.1796639418
"2019","2019",2020-06-07,889.402205264548
"2020","2020",2020-06-08,843.689942069768
"2021","2021",2020-06-09,849.039639876795
